stop_id,stop_name,stop_lat,stop_lon,mode,modes_available,fare_tier,route_ids,n_routes,avg_headway_min,transit_mode_diversity,schedule_available,source_feed
transjakarta_1628220844,Pedati,-6.22565507888794,106.874778747559,BRT,"[""BRT""]",1,"[""10D"", ""10K"", ""11K"", ""11Q"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1E"", ""1H"", ""1M"", ""1N"", ""1P"", ""1R"", ""3E"", ""3F"", ""4F"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""6R"", ""7B"", ""7D"", ""7P"", ""8E"", ""8K"", ""9D"", ""9H"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-8"", ""JAK-88"", ""JAK.09"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31"", ""TR1"", ""TR2""]",109,10.0,1,False,transjakarta
transjakarta_252804990,Pedati 1,-6.22395277023315,106.874519348145,BRT,"[""BRT""]",1,"[""10D"", ""10K"", ""11K"", ""11Q"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1E"", ""1H"", ""1M"", ""1N"", ""1P"", ""1R"", ""3E"", ""3F"", ""4F"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""6R"", ""7B"", ""7D"", ""7P"", ""8E"", ""8K"", ""9D"", ""9H"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-8"", ""JAK-88"", ""JAK.09"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31"", ""TR1"", ""TR2""]",109,10.0,1,False,transjakarta
transjakarta_1563369994,Pedati 2,-6.22218227386475,106.874404907227,BRT,"[""BRT""]",1,"[""10D"", ""10K"", ""11K"", ""11Q"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1E"", ""1H"", ""1M"", ""1N"", ""1P"", ""1R"", ""3E"", ""3F"", ""4F"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""6R"", ""7B"", ""7D"", ""7P"", ""8E"", ""8K"", ""9D"", ""9H"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-8"", ""JAK-88"", ""JAK.09"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31"", ""TR1"", ""TR2""]",109,10.0,1,False,transjakarta
transjakarta_707823821,Flyover Jatinegara Atas,-6.21454858779907,106.873924255371,BRT,"[""BRT""]",1,"[""10D"", ""10K"", ""11K"", ""11Q"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1E"", ""1H"", ""1M"", ""1N"", ""1P"", ""1R"", ""3E"", ""3F"", ""4F"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""6R"", ""7B"", ""7D"", ""7P"", ""8E"", ""8K"", ""9D"", ""9H"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-8"", ""JAK-88"", ""JAK.09"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31"", ""TR1"", ""TR2""]",109,10.0,1,False,transjakarta
transjakarta_1391434774,Ahmad Yani Pisangan Baru,-6.21151733398438,106.873809814453,BRT,"[""BRT""]",1,"[""10D"", ""10K"", ""11K"", ""11Q"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1E"", ""1H"", ""1M"", ""1N"", ""1P"", ""1R"", ""3E"", ""3F"", ""4F"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""6R"", ""7B"", ""7D"", ""7P"", ""8E"", ""8K"", ""9D"", ""9H"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-8"", ""JAK-88"", ""JAK.09"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31"", ""TR1"", ""TR2""]",109,10.0,1,False,transjakarta
transjakarta_1180428185,SMKN 5 Pisangan Baru,-6.21251535415649,106.873733520508,BRT,"[""BRT""]",1,"[""10D"", ""10K"", ""11K"", ""11Q"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1E"", ""1H"", ""1M"", ""1N"", ""1P"", ""1R"", ""3E"", ""3F"", ""4F"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""6R"", ""7B"", ""7D"", ""7P"", ""8E"", ""8K"", ""9D"", ""9H"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-8"", ""JAK-88"", ""JAK.09"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31"", ""TR1"", ""TR2""]",109,10.0,1,False,transjakarta
transjakarta_1335174270,Jalan Pisangan Lama I,-6.21469354629517,106.875038146973,BRT,"[""BRT""]",1,"[""10D"", ""10K"", ""11K"", ""11Q"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1E"", ""1H"", ""1M"", ""1N"", ""1P"", ""1R"", ""3E"", ""3F"", ""4F"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""6R"", ""7B"", ""7D"", ""7P"", ""8E"", ""8K"", ""9D"", ""9H"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-8"", ""JAK-88"", ""JAK.09"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31"", ""TR1"", ""TR2""]",109,10.0,1,False,transjakarta
transjakarta_147416704,Jalan Pisangan Lama II,-6.21459579467773,106.87606048584,BRT,"[""BRT""]",1,"[""10D"", ""10K"", ""11K"", ""11Q"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1E"", ""1H"", ""1M"", ""1N"", ""1P"", ""1R"", ""3E"", ""3F"", ""4F"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""6R"", ""7B"", ""7D"", ""7P"", ""8E"", ""8K"", ""9D"", ""9H"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-8"", ""JAK-88"", ""JAK.09"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31"", ""TR1"", ""TR2""]",109,10.0,1,False,transjakarta
transjakarta_1419445545,Jalan Pisangan Lama Selatan,-6.21448612213135,106.877647399902,BRT,"[""BRT""]",1,"[""10D"", ""10K"", ""11K"", ""11Q"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1E"", ""1H"", ""1M"", ""1N"", ""1P"", ""1R"", ""3E"", ""3F"", ""4F"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""6R"", ""7B"", ""7D"", ""7P"", ""8E"", ""8K"", ""9D"", ""9H"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-8"", ""JAK-88"", ""JAK.09"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31"", ""TR1"", ""TR2""]",109,10.0,1,False,transjakarta
transjakarta_1287919363,Jalan Pisangan Lama III Selatan,-6.2138524055481,106.878829956055,BRT,"[""BRT""]",1,"[""10D"", ""10K"", ""11K"", ""11Q"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1E"", ""1H"", ""1M"", ""1N"", ""1P"", ""1R"", ""3E"", ""3F"", ""4F"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""6R"", ""7B"", ""7D"", ""7P"", ""8E"", ""8K"", ""9D"", ""9H"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-8"", ""JAK-88"", ""JAK.09"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31"", ""TR1"", ""TR2""]",109,10.0,1,False,transjakarta
transjakarta_1855654135,Jalan Pasar Enjo,-6.21162891387939,106.878746032715,BRT,"[""BRT""]",1,"[""10D"", ""10K"", ""11K"", ""11Q"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1E"", ""1H"", ""1M"", ""1N"", ""1P"", ""1R"", ""3E"", ""3F"", ""4F"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""6R"", ""7B"", ""7D"", ""7P"", ""8E"", ""8K"", ""9D"", ""9H"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-8"", ""JAK-88"", ""JAK.09"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31"", ""TR1"", ""TR2""]",109,10.0,1,False,transjakarta
transjakarta_2016601365,Ayam Kalasan Pisangan Lama,-6.21047639846802,106.878700256348,BRT,"[""BRT""]",1,"[""10D"", ""10K"", ""11K"", ""11Q"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1E"", ""1H"", ""1M"", ""1N"", ""1P"", ""1R"", ""3E"", ""3F"", ""4F"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""6R"", ""7B"", ""7D"", ""7P"", ""8E"", ""8K"", ""9D"", ""9H"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-8"", ""JAK-88"", ""JAK.09"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31"", ""TR1"", ""TR2""]",109,10.0,1,False,transjakarta
transjakarta_108358179,Simpang Pisangan Lama III Pori,-6.20931768417358,106.878875732422,BRT,"[""BRT""]",1,"[""10D"", ""10K"", ""11K"", ""11Q"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1E"", ""1H"", ""1M"", ""1N"", ""1P"", ""1R"", ""3E"", ""3F"", ""4F"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""6R"", ""7B"", ""7D"", ""7P"", ""8E"", ""8K"", ""9D"", ""9H"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-8"", ""JAK-88"", ""JAK.09"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31"", ""TR1"", ""TR2""]",109,10.0,1,False,transjakarta
transjakarta_1327137627,Simpang Pori Gading Raya,-6.20909547805786,106.881454467773,BRT,"[""BRT""]",1,"[""10D"", ""10K"", ""11K"", ""11Q"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1E"", ""1H"", ""1M"", ""1N"", ""1P"", ""1R"", ""3E"", ""3F"", ""4F"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""6R"", ""7B"", ""7D"", ""7P"", ""8E"", ""8K"", ""9D"", ""9H"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-8"", ""JAK-88"", ""JAK.09"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31"", ""TR1"", ""TR2""]",109,10.0,1,False,transjakarta
transjakarta_1332276499,SMPN 44,-6.20753335952759,106.881744384766,BRT,"[""BRT""]",1,"[""10D"", ""10K"", ""11K"", ""11Q"", ""13"", ""13A"", ""13C"", ""13D"", ""13E"", ""1E"", ""1H"", ""1M"", ""1N"", ""1P"", ""1R"", ""3E"", ""3F"", ""4F"", ""5F"", ""5M"", ""6"", ""6A"", ""6B"", ""6P"", ""6R"", ""7B"", ""7D"", ""7P"", ""8E"", ""8K"", ""9D"", ""9H"", ""JAK-1"", ""JAK-10"", ""JAK-11"", ""JAK-12"", ""JAK-14"", ""JAK-24"", ""JAK-34"", ""JAK-36"", ""JAK-37"", ""JAK-38"", ""JAK-39"", ""JAK-40"", ""JAK-44"", ""JAK-45"", ""JAK-47"", ""JAK-50"", ""JAK-51"", ""JAK-56"", ""JAK-58"", ""JAK-59"", ""JAK-60"", ""JAK-61"", ""JAK-64"", ""JAK-7"", ""JAK-72"", ""JAK-75"", ""JAK-77"", ""JAK-8"", ""JAK-88"", ""JAK.09"", ""JAK.10A"", ""JAK.10B"", ""JAK.112"", ""JAK.117"", ""JAK.13"", ""JAK.35"", ""JAK.41"", ""JAK.42"", ""JAK.43"", ""JAK.46"", ""JAK.49"", ""JAK.52"", ""JAK.53"", ""JAK.54"", ""JAK.71"", ""JAK.73"", ""JAK.74"", ""JAK.80"", ""JAK.84"", ""JAK.85"", ""OK-15"", ""OK-16"", ""OK-17"", ""OK-18"", ""OK-19"", ""OK-2"", ""OK-20"", ""OK-21"", ""OK-22"", ""OK-25"", ""OK-26"", ""OK-27"", ""OK-28"", ""OK-29"", ""OK-3"", ""OK-30"", ""OK-31"", ""OK-32"", ""OK-33"", ""OK-4"", ""OK-5"", ""OK-6"", ""S12"", ""S23"", ""S31"", ""TR1"", ""TR2""]",109,10.0,1,False,transjakarta
